sep=;
Test Index;Monster Tier;Party config;Party Strength;Max HP lost;HP lost;Ranger killed;Cleric killed;Knight killed;Ranger attack;Ranger HP;Ranger Max HP lost;Ranger HP lost;Cleric attack;Cleric HP;Cleric Max HP lost;Cleric HP lost;Knight attack;Knight HP;Knight Max HP lost;Knight HP lost;Minion Count;Brute Count;Brute elite Count;Brute boss Count;Leader Count;Leader elite Count;Leader boss Count;Lurker Count;Lurker elite Count;Lurker boss Count;Sniper Count;Sniper elite  Count;Sniper boss Count
7182;4;No powerups;1970;3;3;1;1;1;30;29;1;1;10;41;1;1;15;46;1;1;0;0;2;0;0;0;0;0;0;1;0;0;0
7183;4;Ranger Powerups only 1;808;3;3;1;1;1;66;8;1;1;10;7;1;1;15;14;1;1;4;0;0;0;0;0;0;1;1;1;0;0;0
7184;4;Cleric Powerups only 1;9637;3;3;1;1;1;30;50;1;1;22;211;1;1;15;233;1;1;4;0;1;0;0;0;0;0;2;0;1;0;0
7185;4;Knight Powerups only 1;13745;3;3;1;1;1;30;46;1;1;10;125;1;1;39;285;1;1;0;2;0;0;0;0;0;0;1;0;0;2;0
7186;4;Balanced provider tier 1;8502;3;3;1;1;1;42;4;1;1;14;86;1;1;23;310;1;1;0;0;0;0;0;0;1;0;0;0;0;2;0
7187;4;Random provider tier 1;10818;3;3;1;1;1;30;23;1;1;31;310;1;1;14;37;1;1;0;0;0;0;0;1;0;2;0;0;2;1;0
7188;4;Ranger Powerups only 2;12973;3;3;1;1;1;102;94;1;1;10;34;1;1;15;203;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0
7189;4;Cleric Powerups only 2;16520;3;3;1;1;1;30;12;1;1;34;365;1;1;15;250;1;1;0;2;0;0;0;0;0;0;1;1;0;0;0
7190;4;Knight Powerups only 2;40760;1.060241;2.295082;1;0;0;30;50;1;1;10;83;0.06024097;1;63;610;0;0.295082;4;1;0;1;0;1;0;0;0;0;0;0;0
7191;4;Balanced provider tier 2;10796;3;3;1;1;1;54;70;1;1;18;128;1;1;31;152;1;1;8;1;0;0;0;0;1;0;0;0;1;0;0
7192;4;Random provider tier 2;18325;1.237822;2.428862;1;0;0;54;84;1;1;31;349;0.2378224;0.9197708;18;165;0;0.5090909;0;0;1;0;0;0;1;1;0;0;1;0;0
7193;4;Ranger Powerups only 3;9886;1;1.776699;1;0;0;138;37;1;1;10;103;0;0.776699;15;250;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7194;4;Cleric Powerups only 3;19373;3;3;1;1;1;30;31;1;1;46;383;1;1;15;55;1;1;0;0;0;0;0;0;0;0;0;1;2;1;0
7195;4;Knight Powerups only 3;44462;2;2.37037;1;1;0;30;31;1;1;10;125;1;1;87;486;0;0.3703704;0;0;1;0;0;1;0;2;0;0;2;0;0
7196;4;Balanced provider tier 3;18890;1.71875;2.636364;0;1;0;66;110;0;0.6363636;22;245;1;1;39;160;0.71875;1;0;1;0;0;0;0;0;2;0;0;1;0;1
7197;4;Random provider tier 3;14688;3;3;1;1;1;66;7;1;1;31;370;1;1;26;106;1;1;4;3;0;0;0;1;0;0;0;0;0;1;0
7198;4;Ranger Powerups only 4;36538;2;2.891089;0;1;1;174;202;0;0.8910891;10;10;1;1;15;86;1;1;4;0;0;1;0;1;0;1;0;0;0;0;0
7199;4;Cleric Powerups only 4;39125;1;1.6;0;0;1;30;50;0;0.6;58;605;0;0;15;169;1;1;0;0;1;0;0;0;0;2;1;0;0;1;0
7200;4;Knight Powerups only 4;102725;1.473684;2.055249;1;0;0;30;44;1;1;10;95;0.4736842;1;111;905;0;0.05524862;0;1;1;0;0;1;0;0;1;0;1;0;0
7201;4;Balanced provider tier 4;11752;3;3;1;1;1;78;130;1;1;26;15;1;1;47;26;1;1;0;0;0;1;0;1;0;1;0;0;1;0;0
7202;4;Random provider tier 4;40002;1.176471;2.469388;1;0;0;78;70;1;1;63;490;0;0.4693878;18;204;0.1764706;1;0;1;2;0;0;1;0;0;0;0;1;0;0
7203;4;No powerups;3415;3;3;1;1;1;30;29;1;1;10;28;1;1;15;151;1;1;4;1;0;1;0;0;0;0;1;0;0;0;0
7204;4;Ranger Powerups only 1;6587;3;3;1;1;1;66;52;1;1;10;125;1;1;15;127;1;1;0;1;0;0;0;0;0;0;0;0;1;1;1
7205;4;Cleric Powerups only 1;3700;3;3;1;1;1;30;35;1;1;22;55;1;1;15;96;1;1;0;1;0;0;0;0;0;0;0;0;1;1;1
7206;4;Knight Powerups only 1;12458;3;3;1;1;1;30;33;1;1;10;125;1;1;39;262;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0
7207;4;Balanced provider tier 1;9300;2.096774;3;1;1;0;42;4;1;1;14;143;1;1;23;310;0.09677419;1;0;0;1;0;0;0;1;2;0;0;0;0;0
7208;4;Random provider tier 1;9728;3;3;1;1;1;42;5;1;1;23;314;1;1;14;164;1;1;0;0;0;0;0;1;0;2;0;0;0;0;1
7209;4;Ranger Powerups only 2;6602;3;3;1;1;1;102;31;1;1;10;125;1;1;15;146;1;1;0;1;1;1;0;0;0;0;0;0;1;0;0
7210;4;Cleric Powerups only 2;11250;3;3;1;1;1;30;50;1;1;34;270;1;1;15;38;1;1;0;1;0;1;0;0;0;0;0;0;1;1;0
7211;4;Knight Powerups only 2;5085;3;3;1;1;1;30;23;1;1;10;30;1;1;63;65;1;1;4;1;0;1;0;1;0;0;0;0;0;0;0
7212;4;Balanced provider tier 2;6996;3;3;1;1;1;54;58;1;1;18;39;1;1;31;102;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0
7213;4;Random provider tier 2;14483;3;3;1;1;1;66;70;1;1;23;277;1;1;18;194;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1
7214;4;Ranger Powerups only 3;17315;3;3;1;1;1;138;115;1;1;10;119;1;1;15;17;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0
7215;4;Cleric Powerups only 3;25700;2.257732;3;1;0;1;30;50;1;1;46;485;0.2577319;1;15;126;1;1;0;0;2;0;0;1;0;1;0;0;1;0;0
7216;4;Knight Powerups only 3;36931;2;2.893462;1;1;0;30;25;1;1;10;25;1;1;87;413;0;0.8934625;0;0;0;0;0;1;0;2;0;0;0;0;1
7217;4;Balanced provider tier 3;22182;0.5517241;1.023256;0;0;0;66;58;0.5517241;1;22;72;0;0;39;430;0;0.02325581;0;1;0;0;0;0;1;3;0;0;0;0;0
7218;4;Random provider tier 3;22494;1;2.051105;1;0;0;54;28;1;1;39;430;0;0.372093;26;162;0;0.6790124;0;0;2;0;0;1;0;0;1;0;0;0;0
7219;4;Ranger Powerups only 4;54220;1;1.486815;0;1;0;174;290;0;0.3103448;10;121;1;1;15;170;0;0.1764706;0;1;1;0;0;0;0;1;0;0;0;0;1
7220;4;Cleric Powerups only 4;32471;2.284159;3;0;0;1;30;47;0.7021276;1;58;512;0.5820313;1;15;91;1;1;4;0;1;1;0;0;0;0;0;0;1;0;0
7221;4;Knight Powerups only 4;32965;0.6;1;0;0;0;30;45;0;0;10;109;0;0;111;275;0.6;1;0;0;0;0;0;0;0;0;0;1;0;0;1
7222;4;Balanced provider tier 4;37928;1;1.137272;1;0;0;78;96;1;1;26;285;0;0.08421053;47;490;0;0.05306122;0;0;0;0;0;0;0;0;1;1;0;1;0
7223;4;Random provider tier 4;17607;3;3;1;1;1;78;84;1;1;39;155;1;1;30;167;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0
7224;4;No powerups;3425;3;3;1;1;1;30;50;1;1;10;32;1;1;15;107;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0
7225;4;Ranger Powerups only 1;9470;3;3;1;1;1;66;110;1;1;10;71;1;1;15;100;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0
7226;4;Cleric Powerups only 1;7253;3;3;1;1;1;30;50;1;1;22;134;1;1;15;187;1;1;8;0;1;0;0;0;1;0;0;0;0;0;0
7227;4;Knight Powerups only 1;12644;3;3;1;1;1;30;25;1;1;10;74;1;1;39;286;1;1;0;0;0;0;0;0;1;0;2;0;0;0;0
7228;4;Balanced provider tier 1;11162;3;3;1;1;1;42;41;1;1;14;165;1;1;23;310;1;1;8;1;1;0;0;0;0;0;0;0;1;1;0
7229;4;Random provider tier 1;11234;3;3;1;1;1;30;90;1;1;23;310;1;1;18;78;1;1;0;2;0;1;0;0;0;0;0;0;0;1;0
7230;4;Ranger Powerups only 2;18870;1.735294;2;0;0;1;102;170;0.7352941;1;10;21;0;0;15;88;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1
7231;4;Cleric Powerups only 2;14422;3;3;1;1;1;30;35;1;1;34;283;1;1;15;250;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0
7232;4;Knight Powerups only 2;40910;2.165574;3;1;1;0;30;41;1;1;10;125;1;1;63;610;0.1655738;1;0;0;1;0;0;0;0;2;0;0;0;2;0
7233;4;Balanced provider tier 2;7950;3;3;1;1;1;54;90;1;1;18;89;1;1;31;48;1;1;4;0;0;0;0;0;0;0;0;0;1;1;1
7234;4;Random provider tier 2;12270;0.6240897;2.166667;0;0;0;66;85;0.3764706;1;31;120;0;0.1666667;14;210;0.247619;1;0;1;1;0;0;0;1;0;0;0;1;0;0
7235;4;Ranger Powerups only 3;26557;0;1.746608;0;0;0;138;174;0;0.9195402;10;55;0;0;15;133;0;0.8270677;0;1;2;0;0;1;0;0;0;0;1;0;0
7236;4;Cleric Powerups only 3;20426;2.341969;3;1;0;1;30;32;1;1;46;386;0.3419689;1;15;114;1;1;0;0;1;0;0;0;0;0;0;0;2;2;0
7237;4;Knight Powerups only 3;66302;2;2.815217;1;1;0;30;34;1;1;10;125;1;1;87;736;0;0.8152174;4;0;0;1;0;0;0;1;1;0;0;0;0
7238;4;Balanced provider tier 3;11485;3;3;1;1;1;66;12;1;1;22;73;1;1;39;233;1;1;4;0;0;0;0;1;0;1;0;0;0;0;1
7239;4;Random provider tier 3;15396;3;3;1;1;1;78;57;1;1;39;170;1;1;18;240;1;1;8;0;0;0;0;0;0;1;0;1;1;0;0
7240;4;Ranger Powerups only 4;9566;3;3;1;1;1;174;34;1;1;10;125;1;1;15;160;1;1;4;1;0;0;0;0;1;0;0;0;0;1;0
7241;4;Cleric Powerups only 4;27239;1.914894;2.966057;1;0;0;30;50;1;1;58;383;0;0.9660574;15;235;0.9148936;1;0;0;0;1;0;0;1;0;0;0;0;0;0
7242;4;Knight Powerups only 4;109990;0.8170732;1.820619;0;0;0;30;50;0.5;0.8;10;82;0.3170732;1;111;970;0;0.02061856;0;1;2;0;0;0;0;0;1;0;1;0;0
7243;4;Balanced provider tier 4;18608;1.480239;3;1;0;0;78;29;1;1;26;90;0.1111111;1;47;298;0.3691275;1;4;2;0;0;0;1;0;0;0;0;1;1;0
7244;4;Random provider tier 4;30231;1;2.497043;1;0;0;66;93;1;1;47;459;0;0.5446623;30;84;0;0.952381;4;0;0;0;0;0;1;2;0;0;1;0;0
7245;4;No powerups;1865;3;3;1;1;1;30;13;1;1;10;125;1;1;15;15;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0
7246;4;Ranger Powerups only 1;7870;3;3;1;1;1;66;45;1;1;10;115;1;1;15;250;1;1;4;0;0;0;0;1;0;1;1;0;0;1;0
7247;4;Cleric Powerups only 1;5949;3;3;1;1;1;30;38;1;1;22;162;1;1;15;83;1;1;4;0;1;0;0;0;1;0;0;0;1;0;0
7248;4;Knight Powerups only 1;4676;3;3;1;1;1;30;15;1;1;10;56;1;1;39;94;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0
7249;4;Balanced provider tier 1;6115;3;3;1;1;1;42;5;1;1;14;154;1;1;23;163;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0
7250;4;Random provider tier 1;2787;3;3;1;1;1;30;26;1;1;23;63;1;1;18;31;1;1;8;0;1;0;0;0;0;2;1;0;0;0;0
7251;4;Ranger Powerups only 2;14504;3;3;1;1;1;102;107;1;1;10;125;1;1;15;156;1;1;8;1;0;0;0;1;0;0;0;0;1;1;0
7252;4;Cleric Powerups only 2;13895;3;3;1;1;1;30;34;1;1;34;365;1;1;15;31;1;1;4;0;0;0;0;0;1;1;1;0;0;0;0
7253;4;Knight Powerups only 2;33207;1;2.587575;0;1;0;30;50;0;0.8;10;27;1;1;63;499;0;0.7875751;4;0;1;0;0;0;0;2;0;0;1;1;0
7254;4;Balanced provider tier 2;17266;2;2.22973;1;1;0;54;39;1;1;18;205;1;1;31;370;0;0.2297297;8;0;0;0;0;0;1;0;0;0;0;1;0
7255;4;Random provider tier 2;12970;3;3;1;1;1;78;48;1;1;23;252;1;1;14;245;1;1;4;1;0;1;0;0;0;0;0;0;0;1;0
7256;4;Ranger Powerups only 3;34805;0.4848485;1.565217;0;0;0;138;230;0;0.5652174;10;59;0;0;15;165;0.4848485;1;8;0;0;0;0;0;1;0;1;0;0;0;0
7257;4;Cleric Powerups only 3;23175;2.196787;3;1;1;0;30;50;1;1;46;390;1;1;15;249;0.1967871;1;4;1;0;0;0;1;0;0;1;0;0;1;0
7258;4;Knight Powerups only 3;38337;2;2.356295;1;1;0;30;50;1;1;10;21;1;1;87;421;0;0.3562945;4;0;0;0;0;0;1;0;1;0;1;0;0
7259;4;Balanced provider tier 3;19577;1;2.128728;1;0;0;66;69;1;1;22;245;0;0.8979592;39;247;0;0.2307692;0;2;0;0;0;0;1;1;0;0;1;0;0
7260;4;Random provider tier 3;22680;2.473684;3;0;1;1;66;190;0.4736842;1;31;260;1;1;26;80;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1
7261;4;Ranger Powerups only 4;51605;1;1.461426;0;1;0;174;290;0;0.2241379;10;26;1;1;15;59;0;0.2372881;0;1;0;0;0;0;1;1;0;0;0;1;0
7262;4;Cleric Powerups only 4;37325;2;2.305785;1;0;1;30;13;1;1;58;605;0;0.3057851;15;123;1;1;4;4;1;0;0;0;0;0;0;0;1;0;0
7263;4;Knight Powerups only 4;109130;2;2.196907;1;1;0;30;31;1;1;10;53;1;1;111;970;0;0.1969072;0;1;1;0;0;1;0;1;0;0;2;0;0
7264;4;Balanced provider tier 4;30934;1.197959;2.879121;0;1;0;78;91;0;0.8791209;26;31;1;1;47;490;0.1979592;1;0;1;1;0;0;0;0;0;0;0;1;0;1
7265;4;Random provider tier 4;27701;1;1.300188;1;0;0;90;110;1;1;23;533;0;0.3001876;34;163;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
7266;4;No powerups;3790;3;3;1;1;1;30;40;1;1;10;52;1;1;15;138;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
7267;4;Ranger Powerups only 1;3703;3;3;1;1;1;66;13;1;1;10;43;1;1;15;161;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0
7268;4;Cleric Powerups only 1;7143;3;3;1;1;1;30;50;1;1;22;189;1;1;15;99;1;1;0;1;0;0;0;1;0;0;0;1;1;0;0
7269;4;Knight Powerups only 1;15952;3;3;1;1;1;30;50;1;1;10;49;1;1;39;358;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0
7270;4;Balanced provider tier 1;10305;2;2.639175;1;1;0;42;31;1;1;14;165;1;1;23;291;0;0.6391752;4;1;0;0;0;0;0;2;0;0;0;0;1
7271;4;Random provider tier 1;9831;3;3;1;1;1;42;50;1;1;23;257;1;1;14;130;1;1;0;1;0;0;0;0;1;1;1;0;0;0;0
7272;4;Ranger Powerups only 2;13622;3;3;1;1;1;102;116;1;1;10;125;1;1;15;36;1;1;4;0;1;0;0;0;0;0;0;0;1;0;1
7273;4;Cleric Powerups only 2;5862;3;3;1;1;1;30;35;1;1;34;48;1;1;15;212;1;1;0;0;0;1;0;0;0;2;0;0;0;1;0
7274;4;Knight Powerups only 2;41120;2;2.385246;1;1;0;30;48;1;1;10;125;1;1;63;610;0;0.3852459;0;0;0;0;0;0;1;0;0;0;2;1;0
7275;4;Balanced provider tier 2;8405;3;3;1;1;1;54;89;1;1;18;88;1;1;31;65;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1
7276;4;Random provider tier 2;13554;3;3;1;1;1;66;90;1;1;31;186;1;1;14;132;1;1;4;0;1;1;0;0;0;1;0;0;0;0;0
7277;4;Ranger Powerups only 3;33960;3;3;1;1;1;138;230;1;1;10;54;1;1;15;112;1;1;8;0;0;0;0;1;0;0;1;0;0;1;0
7278;4;Cleric Powerups only 3;22310;3;3;1;1;1;30;13;1;1;46;425;1;1;15;158;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0
7279;4;Knight Powerups only 3;32783;2.533875;3;1;1;0;30;12;1;1;10;32;1;1;87;369;0.5338753;1;0;0;1;0;0;0;0;1;1;0;1;1;0
7280;4;Balanced provider tier 3;26003;2;2.515223;1;1;0;66;60;1;1;22;245;1;1;39;427;0;0.5152225;4;1;0;1;0;0;0;0;1;0;0;0;0
7281;4;Random provider tier 3;19426;1.27193;2.126829;1;0;0;54;85;1;1;23;342;0.2719298;1;34;205;0;0.1268293;0;0;0;1;0;1;0;0;0;0;0;1;0
7282;4;Ranger Powerups only 4;43221;0.2342067;2.739394;0;0;0;174;229;0.2008734;1;10;90;0.03333334;1;15;165;0;0.7393939;12;0;0;0;0;0;0;0;1;0;1;1;0
7283;4;Cleric Powerups only 4;36168;1.083516;2;0;0;0;30;25;0;0;58;546;0.4835165;1;15;250;0.6;1;0;0;0;0;0;0;0;0;0;1;0;0;1
7284;4;Knight Powerups only 4;17081;3;3;1;1;1;30;6;1;1;10;125;1;1;111;141;1;1;4;1;2;0;0;0;0;0;0;0;0;1;0
7285;4;Balanced provider tier 4;35588;1;2.364244;1;0;0;78;104;1;1;26;171;0;0.9356725;47;490;0;0.4285714;0;0;1;0;0;0;0;0;1;1;0;0;0
7286;4;Random provider tier 4;24468;0;0.8324646;0;0;0;114;170;0;0.7058824;39;94;0;0;18;79;0;0.1265823;0;1;0;0;0;0;1;1;1;0;0;0;0
7287;4;No powerups;4685;3;3;1;1;1;30;47;1;1;10;125;1;1;15;135;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0
7288;4;Ranger Powerups only 1;7214;3;3;1;1;1;66;69;1;1;10;59;1;1;15;138;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0
7289;4;Cleric Powerups only 1;3300;3;3;1;1;1;30;23;1;1;22;15;1;1;15;152;1;1;0;0;0;1;0;1;0;1;0;0;1;0;0
7290;4;Knight Powerups only 1;11402;3;3;1;1;1;30;50;1;1;10;23;1;1;39;248;1;1;4;1;1;0;0;0;0;0;1;0;2;0;0
7291;4;Balanced provider tier 1;12380;1;1.674194;0;1;0;42;70;0;0;14;165;1;1;23;310;0;0.6741936;0;2;1;0;0;0;0;2;0;0;0;1;0
7292;4;Random provider tier 1;9441;3;3;1;1;1;42;53;1;1;15;235;1;1;18;205;1;1;0;1;1;0;0;0;0;1;2;0;0;0;0
7293;4;Ranger Powerups only 2;2686;3;3;1;1;1;102;13;1;1;10;106;1;1;15;20;1;1;4;1;0;0;0;1;0;0;0;1;0;0;0
7294;4;Cleric Powerups only 2;11448;3;3;1;1;1;30;13;1;1;34;297;1;1;15;64;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0
7295;4;Knight Powerups only 2;11401;3;3;1;1;1;30;50;1;1;10;64;1;1;63;147;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0
7296;4;Balanced provider tier 2;17052;3;3;1;1;1;54;90;1;1;18;202;1;1;31;276;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0
7297;4;Random provider tier 2;14519;3;3;1;1;1;54;62;1;1;31;347;1;1;18;23;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0
7298;4;Ranger Powerups only 3;23906;3;3;1;1;1;138;137;1;1;10;125;1;1;15;250;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0
7299;4;Cleric Powerups only 3;25220;1;1.835052;0;0;1;30;17;0;0;46;485;0;0.8350515;15;160;1;1;0;0;0;0;0;1;0;2;0;0;0;0;1
7300;4;Knight Powerups only 3;6675;3;3;1;1;1;30;12;1;1;10;66;1;1;87;65;1;1;0;1;0;0;0;1;0;1;1;0;0;1;0
7301;4;Balanced provider tier 3;29288;0;1.229113;0;0;0;66;108;0;0.7407407;22;245;0;0;39;430;0;0.4883721;0;1;0;0;0;0;1;1;1;0;0;0;0
7302;4;Random provider tier 3;13384;2;2.171674;1;1;0;54;60;1;1;15;86;1;1;38;233;0;0.1716738;0;0;0;0;0;0;1;2;1;0;0;0;0
7303;4;Ranger Powerups only 4;55240;0;0.7151724;0;0;0;174;290;0;0.6551724;10;103;0;0;15;250;0;0.06;0;1;0;0;0;0;1;1;0;0;0;1;0
7304;4;Cleric Powerups only 4;36680;2.190083;3;1;0;1;30;17;1;1;58;605;0.1900826;1;15;72;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0
7305;4;Knight Powerups only 4;42423;3;3;1;1;1;30;26;1;1;10;24;1;1;111;373;1;1;4;0;1;0;0;0;0;1;0;0;0;0;1
7306;4;Balanced provider tier 4;18250;3;3;1;1;1;78;130;1;1;26;142;1;1;47;94;1;1;4;0;0;1;0;1;0;0;0;0;1;0;0
7307;4;Random provider tier 4;11787;2;2.960396;1;0;1;78;71;1;1;39;101;0;0.9603961;30;77;1;1;4;1;0;0;0;0;0;2;2;0;0;0;0
7308;4;No powerups;4055;3;3;1;1;1;30;50;1;1;10;101;1;1;15;103;1;1;0;2;0;1;0;0;0;1;0;0;1;0;0
7309;4;Ranger Powerups only 1;3874;3;3;1;1;1;66;49;1;1;10;13;1;1;15;34;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0
7310;4;Cleric Powerups only 1;8092;3;3;1;1;1;30;50;1;1;22;226;1;1;15;108;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0
7311;4;Knight Powerups only 1;11865;3;3;1;1;1;30;27;1;1;10;111;1;1;39;255;1;1;4;1;1;0;0;1;0;0;0;0;0;1;0
7312;4;Balanced provider tier 1;3739;3;3;1;1;1;42;48;1;1;14;82;1;1;23;25;1;1;4;0;0;0;0;1;0;3;1;0;0;0;0
7313;4;Random provider tier 1;4846;3;3;1;1;1;42;50;1;1;31;26;1;1;10;194;1;1;4;3;0;0;0;0;0;1;0;0;1;1;0
7314;4;Ranger Powerups only 2;9377;3;3;1;1;1;102;81;1;1;10;38;1;1;15;49;1;1;0;1;0;0;0;0;0;1;2;0;2;0;0
7315;4;Cleric Powerups only 2;8050;3;3;1;1;1;30;25;1;1;34;115;1;1;15;226;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1
7316;4;Knight Powerups only 2;20255;3;3;1;1;1;30;50;1;1;10;17;1;1;63;295;1;1;4;1;0;1;0;0;0;0;1;0;0;0;0
7317;4;Balanced provider tier 2;14806;3;3;1;1;1;54;52;1;1;18;205;1;1;31;268;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1
7318;4;Random provider tier 2;12198;3;3;1;1;1;78;96;1;1;15;278;1;1;18;30;1;1;4;0;0;0;0;1;0;0;0;1;1;0;0
7319;4;Ranger Powerups only 3;35550;1.043478;2.704;0;1;0;138;230;0.04347826;1;10;6;1;1;15;250;0;0.704;0;0;0;0;0;0;1;2;0;0;0;1;0
7320;4;Cleric Powerups only 3;17398;3;3;1;1;1;30;21;1;1;46;283;1;1;15;250;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1
7321;4;Knight Powerups only 3;70740;1;2.125048;1;0;0;30;34;1;1;10;99;0;0.6060606;87;790;0;0.5189874;0;1;1;0;0;1;0;0;1;0;1;0;0
7322;4;Balanced provider tier 3;13351;3;3;1;1;1;66;110;1;1;22;190;1;1;39;49;1;1;4;0;0;0;0;0;1;0;1;0;1;0;0
7323;4;Random provider tier 3;13804;3;3;1;1;1;66;10;1;1;39;306;1;1;22;55;1;1;0;0;0;0;0;0;0;2;1;0;0;2;0
7324;4;Ranger Powerups only 4;42932;0.6972477;1.3;0;0;0;174;218;0.6972477;1;10;125;0;0.24;15;250;0;0.06;0;1;0;0;0;0;0;1;1;1;0;0;0
7325;4;Cleric Powerups only 4;38750;1;2.18021;1;0;0;30;48;1;1;58;605;0;0.6396694;15;148;0;0.5405405;12;1;0;0;0;1;0;2;0;0;0;0;0
7326;4;Knight Powerups only 4;33792;2.134752;3;1;1;0;30;50;1;1;10;99;1;1;111;282;0.1347518;1;0;0;0;1;0;0;0;0;1;0;0;1;0
7327;4;Balanced provider tier 4;40580;1;1.701754;1;0;0;78;130;1;1;26;285;0;0.7017544;47;490;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0
7328;4;Random provider tier 4;47676;2.054545;3;1;0;1;54;130;1;1;63;550;0.05454545;1;26;231;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1
7329;4;No powerups;4175;3;3;1;1;1;30;50;1;1;10;125;1;1;15;95;1;1;4;1;0;1;0;0;0;0;0;0;0;1;0
7330;4;Ranger Powerups only 1;4719;3;3;1;1;1;66;39;1;1;10;51;1;1;15;109;1;1;0;3;0;0;0;0;0;0;0;0;1;0;1
7331;4;Cleric Powerups only 1;6965;3;3;1;1;1;30;35;1;1;22;245;1;1;15;35;1;1;8;0;0;1;0;0;0;0;0;0;2;0;0
7332;4;Knight Powerups only 1;5102;3;3;1;1;1;30;50;1;1;10;95;1;1;39;68;1;1;4;1;1;0;0;0;0;2;0;0;0;1;0
7333;4;Balanced provider tier 1;9498;1;2.369048;0;0;1;42;70;0;0.7142857;14;84;0;0.6547619;23;234;1;1;8;0;0;0;0;0;0;0;1;0;0;0;1
7334;4;Random provider tier 1;6389;3;3;1;1;1;42;90;1;1;23;13;1;1;14;165;1;1;4;1;0;0;0;0;0;0;0;0;2;0;1
7335;4;Ranger Powerups only 2;14846;3;3;1;1;1;102;103;1;1;10;125;1;1;15;206;1;1;4;1;0;0;0;0;0;0;0;0;2;0;1
7336;4;Cleric Powerups only 2;8140;3;3;1;1;1;30;44;1;1;34;190;1;1;15;24;1;1;4;0;1;0;0;1;0;0;1;0;1;0;0
7337;4;Knight Powerups only 2;39450;2.614754;3;1;1;0;30;17;1;1;10;51;1;1;63;610;0.6147541;1;4;0;1;0;0;0;0;1;0;0;2;1;0
7338;4;Balanced provider tier 2;5445;3;3;1;1;1;54;35;1;1;18;58;1;1;31;81;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0
7339;4;Random provider tier 2;18184;1.25;2.080116;0;0;1;54;56;0.25;0.6071429;31;370;0;0.472973;18;205;1;1;0;0;2;0;0;0;0;0;1;0;2;0;0
7340;4;Ranger Powerups only 3;33190;0.5249627;2;0;0;0;138;220;0.2954545;1;10;100;0;0;15;122;0.2295082;1;0;0;0;1;0;0;0;0;0;0;0;0;1
7341;4;Cleric Powerups only 3;4131;3;3;1;1;1;30;28;1;1;46;66;1;1;15;17;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1
7342;4;Knight Powerups only 3;48473;1;2.45931;1;0;0;30;11;1;1;10;125;0;0.912;87;539;0;0.5473098;0;1;0;1;0;0;0;1;1;0;0;0;0
7343;4;Balanced provider tier 3;24243;1.812865;2.235988;1;0;0;66;110;1;1;22;171;0.8128655;1;39;339;0;0.2359882;4;0;0;0;0;0;1;2;0;0;1;0;0
7344;4;Random provider tier 3;18172;1.961538;2.465116;0;0;1;54;43;0;0.4651163;47;260;0.9615384;1;22;165;1;1;4;0;0;1;0;0;0;0;0;0;1;1;0
7345;4;Ranger Powerups only 4;41462;1.384;2.285714;1;0;0;174;213;1;1;10;125;0.384;1;15;210;0;0.2857143;0;1;0;0;0;1;0;0;0;0;1;0;1
7346;4;Cleric Powerups only 4;38300;1.487603;2;1;0;0;30;43;1;1;58;605;0.4876033;1;15;128;0;0;8;0;0;0;0;1;0;0;0;1;0;0;0
