sep=;
Test Index;Monster Tier;Party config;Party Strength;Max HP lost;HP lost;Ranger killed;Cleric killed;Knight killed;Ranger attack;Ranger HP;Ranger Max HP lost;Ranger HP lost;Cleric attack;Cleric HP;Cleric Max HP lost;Cleric HP lost;Knight attack;Knight HP;Knight Max HP lost;Knight HP lost;Minion Count;Brute Count;Brute elite Count;Brute boss Count;Leader Count;Leader elite Count;Leader boss Count;Lurker Count;Lurker elite Count;Lurker boss Count;Sniper Count;Sniper elite  Count;Sniper boss Count
3582;2;Cleric Powerups only 3;6952;0;0.88;0;0;0;30;50;0;0.8;46;37;0;0;15;250;0;0.08;0;0;1;0;0;1;0;0;0;0;0;0;0
3583;2;Knight Powerups only 3;40206;1.119658;2;1;0;0;30;2;1;1;10;117;0.1196581;1;87;448;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
3584;2;Balanced provider tier 3;25142;0;0.4123711;0;0;0;66;70;0;0;22;245;0;0;39;388;0;0.4123711;0;0;0;0;0;0;0;0;0;1;0;0;0
3585;2;Random provider tier 3;8455;0;0.8848921;0;0;0;42;8;0;0;47;139;0;0.8848921;26;61;0;0;4;0;0;0;0;0;0;1;0;0;0;1;0
3586;2;Ranger Powerups only 4;36610;0.6463414;0.6463414;0;0;0;174;200;0;0;10;58;0;0;15;82;0.6463414;0.6463414;0;0;0;0;0;0;0;0;0;0;0;0;1
3587;2;Cleric Powerups only 4;26532;0;0;0;0;0;30;49;0;0;58;429;0;0;15;12;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
3588;2;Knight Powerups only 4;110050;0.2;1.22268;0;0;0;30;50;0.2;1;10;88;0;0;111;970;0;0.2226804;4;0;0;0;0;0;0;0;0;0;1;1;0
3589;2;Balanced provider tier 4;36160;0;1.135856;0;0;0;78;129;0;0.5426357;26;118;0;0.5932204;47;490;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
3590;2;Random provider tier 4;27228;0;0.8333333;0;0;0;138;168;0;0.8333333;23;132;0;0;18;56;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3591;2;No powerups;3250;3;3;1;1;1;30;23;1;1;10;49;1;1;15;138;1;1;4;0;0;0;0;1;0;0;0;0;1;0;0
3592;2;Ranger Powerups only 1;10970;0.09090909;1.606585;0;0;0;66;110;0.09090909;1;10;125;0;0.32;15;164;0;0.2865854;0;1;0;0;0;1;0;0;0;0;1;0;0
3593;2;Cleric Powerups only 1;8176;2;2.788;1;1;0;30;50;1;1;22;133;1;1;15;250;0;0.788;0;0;0;0;0;1;0;0;0;0;0;1;0
3594;2;Knight Powerups only 1;18420;1.72043;2.186047;1;0;0;30;24;1;1;10;93;0.7204301;1;39;430;0;0.1860465;0;0;1;0;0;0;0;0;1;0;0;0;0
3595;2;Balanced provider tier 1;8384;1.153846;2.347826;1;0;0;42;52;1;1;14;65;0.1538462;1;23;230;0;0.3478261;0;1;0;0;0;1;0;0;0;0;1;0;0
3596;2;Random provider tier 1;6637;1.72973;2;1;0;0;42;6;1;1;31;185;0.7297297;1;10;65;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3597;2;Ranger Powerups only 2;16754;0.4786325;1;0;0;0;102;117;0.4786325;1;10;107;0;0;15;250;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
3598;2;Cleric Powerups only 2;11670;1;1.390544;1;0;0;30;40;1;1;34;225;0;0.1777778;15;188;0;0.212766;0;0;0;0;0;1;0;1;0;0;1;0;0
3599;2;Knight Powerups only 2;39230;2;2.163934;1;1;0;30;3;1;1;10;71;1;1;63;610;0;0.1639344;4;1;0;0;0;0;0;0;1;0;0;0;0
3600;2;Balanced provider tier 2;12712;2;2.918919;1;1;0;54;4;1;1;18;57;1;1;31;370;0;0.9189189;0;0;0;0;0;1;0;0;1;0;0;0;0
3601;2;Random provider tier 2;14969;0;0.6856393;0;0;0;78;46;0;0;23;423;0;0.03309693;14;118;0;0.6525424;0;2;1;0;0;0;0;0;0;0;0;0;0
3602;2;Ranger Powerups only 3;25442;0;1.472309;0;0;0;138;174;0;0.2298851;10;44;0;0.7272727;15;66;0;0.5151515;4;2;0;0;0;0;0;0;0;0;1;0;0
3603;2;Cleric Powerups only 3;10214;0.432;1;0;0;0;30;33;0;0;46;119;0;0;15;250;0.432;1;0;0;0;0;0;0;0;0;0;0;0;2;0
3604;2;Knight Powerups only 3;30416;1.525424;1.974426;1;0;0;30;14;1;1;10;59;0.5254237;0.9152542;87;338;0;0.0591716;0;0;0;0;0;1;0;1;0;0;1;0;0
3605;2;Balanced provider tier 3;22754;0.8;1.036232;0;0;0;66;100;0.8;1;22;245;0;0;39;276;0;0.03623188;0;1;0;0;0;0;0;1;1;0;0;0;0
3606;2;Random provider tier 3;21543;0;0.2121212;0;0;0;66;51;0;0;39;373;0;0;22;165;0;0.2121212;8;0;0;0;0;1;0;0;0;0;0;0;0
3607;2;Ranger Powerups only 4;18573;0;1.457801;0;0;0;174;102;0;0.5882353;10;48;0;0;15;23;0;0.8695652;0;0;0;0;0;1;0;1;0;0;1;0;0
3608;2;Cleric Powerups only 4;21731;1;1.491425;1;0;0;30;43;1;1;58;302;0;0.1324503;15;195;0;0.3589744;4;0;0;0;0;1;0;0;0;0;1;0;0
3609;2;Knight Powerups only 4;110180;0;0.1237113;0;0;0;30;42;0;0;10;125;0;0;111;970;0;0.1237113;4;3;0;0;0;0;0;0;0;0;0;0;0
3610;2;Balanced provider tier 4;25794;0;0.5352113;0;0;0;78;40;0;0.5;26;102;0;0;47;426;0;0.03521127;0;1;0;0;0;1;0;1;0;0;0;0;0
3611;2;Random provider tier 4;7722;1;1.740741;1;0;0;114;18;1;1;39;54;0;0.7407407;18;198;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
3612;2;No powerups;2770;1.395349;2.986842;0;0;1;30;43;0.3953488;1;10;76;0;0.9868421;15;48;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0
3613;2;Ranger Powerups only 1;5461;0.8324608;1;0;0;0;66;31;0;0;10;55;0;0;15;191;0.8324608;1;0;0;0;1;0;0;0;0;0;0;0;0;0
3614;2;Cleric Powerups only 1;5964;1;1.688;0;1;0;30;43;0;0;22;42;1;1;15;250;0;0.688;0;0;1;0;0;1;0;0;0;0;0;0;0
3615;2;Knight Powerups only 1;14554;1;1;1;0;0;30;50;1;1;10;112;0;0;39;306;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0
3616;2;Balanced provider tier 1;8332;0.007462686;1;0;0;0;42;70;0;0;14;165;0;0;23;134;0.007462686;1;0;0;0;0;0;1;0;0;1;0;0;0;0
3617;2;Random provider tier 1;9416;1;1.27907;0;0;1;54;50;0;0;15;430;0;0.2790698;14;19;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
3618;2;Ranger Powerups only 2;11320;2.388889;3;1;1;0;102;70;1;1;10;94;1;1;15;216;0.3888889;1;0;0;0;0;0;0;0;0;2;0;0;0;0
3619;2;Cleric Powerups only 2;6216;1;1;1;0;0;30;24;1;1;34;69;0;0;15;210;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
3620;2;Knight Powerups only 2;14587;0;0.9818182;0;0;0;30;50;0;0.8;10;55;0;0.1818182;63;199;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
3621;2;Balanced provider tier 2;16777;0.1111111;1;0;0;0;54;72;0.1111111;1;18;177;0;0;31;313;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
3622;2;Random provider tier 2;21000;0.03174603;1.126984;0;0;0;66;90;0;0.2222222;39;370;0;0;10;63;0.03174603;0.9047619;0;1;1;0;0;0;0;0;0;0;1;0;0
3623;2;Ranger Powerups only 3;35690;0;0.4347826;0;0;0;138;230;0;0.4347826;10;20;0;0;15;250;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
3624;2;Cleric Powerups only 3;11320;1;1.852632;1;0;0;30;4;1;1;46;190;0;0.8526316;15;164;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
3625;2;Knight Powerups only 3;20920;0.1538462;1.045455;0;0;0;30;42;0;0;10;52;0.1538462;1;87;220;0;0.04545455;0;1;0;0;0;0;0;2;0;0;1;0;0
3626;2;Balanced provider tier 3;12203;0;0.8961039;0;0;0;66;110;0;0.1818182;22;113;0;0;39;63;0;0.7142857;0;2;1;0;0;0;0;0;0;0;0;0;0
3627;2;Random provider tier 3;21544;0.2068966;1.164632;0;0;0;90;116;0.2068966;1;23;214;0;0.09345794;22;281;0;0.07117438;4;0;0;0;0;1;0;0;0;0;1;0;0
3628;2;Ranger Powerups only 4;54545;0;0.1851852;0;0;0;174;290;0;0;10;125;0;0;15;189;0;0.1851852;0;0;0;0;0;1;0;0;0;0;0;1;0
3629;2;Cleric Powerups only 4;12314;1;1.41958;1;0;0;30;9;1;1;58;143;0;0.4195804;15;250;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0
3630;2;Knight Powerups only 4;110420;0;0.3608247;0;0;0;30;50;0;0;10;125;0;0;111;970;0;0.3608247;0;0;0;1;0;0;0;0;0;0;0;0;0
3631;2;Balanced provider tier 4;25003;0.5384616;1.378951;0;0;0;78;130;0.5384616;1;26;277;0;0.07220217;47;163;0;0.3067485;8;0;0;0;0;0;0;0;1;0;0;0;0
3632;2;Random provider tier 4;37734;0;0.9360731;0;0;0;102;130;0;0;39;504;0;0;22;219;0;0.9360731;0;0;0;0;0;0;0;0;0;0;0;0;1
3633;2;No powerups;2370;3;3;1;1;1;30;34;1;1;10;18;1;1;15;78;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
3634;2;Ranger Powerups only 1;2715;1.617021;2.555556;1;0;0;66;25;1;1;10;36;0;0.5555556;15;47;0.6170213;1;0;0;1;0;0;1;0;0;0;0;0;0;0
3635;2;Cleric Powerups only 1;5171;1.694444;2.516129;0;1;0;30;36;0.6944444;1;22;38;1;1;15;217;0;0.516129;4;0;0;0;0;0;0;1;0;0;0;1;0
3636;2;Knight Powerups only 1;18098;1.92;2;1;0;0;30;13;1;1;10;125;0.92;1;39;422;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3637;2;Balanced provider tier 1;9270;1;1.09489;1;0;0;42;59;1;1;14;35;0;0;23;274;0;0.09489051;0;0;0;0;0;0;0;2;0;0;0;1;0
3638;2;Random provider tier 1;6468;1;1.277778;1;0;0;30;47;1;1;23;180;0;0.2777778;18;51;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
3639;2;Ranger Powerups only 2;15122;0;1.194433;0;0;0;102;101;0;0.5940594;10;107;0;0.2803738;15;250;0;0.32;4;0;0;0;0;0;0;2;0;0;1;0;0
3640;2;Cleric Powerups only 2;14818;1;1.374612;1;0;0;30;25;1;1;34;322;0;0.0621118;15;208;0;0.3125;4;1;0;0;0;1;0;0;0;0;0;0;0
3641;2;Knight Powerups only 2;35287;0;0.9903359;0;0;0;30;22;0;0;10;67;0;0.5970149;63;539;0;0.393321;0;0;1;0;0;0;0;0;0;0;0;1;0
3642;2;Balanced provider tier 2;20020;1;1;1;0;0;54;90;1;1;18;205;0;0;31;370;0;0;4;0;0;0;0;0;0;1;0;0;0;1;0
3643;2;Random provider tier 2;9471;0.688414;2.348432;0;0;0;78;14;0.4285714;1;23;287;0;0.3484321;14;127;0.2598425;1;4;0;1;0;0;0;0;0;0;0;1;0;0
3644;2;Ranger Powerups only 3;6239;1;2.466446;1;0;0;138;23;1;1;10;125;0;0.64;15;121;0;0.8264463;0;0;0;0;0;1;0;0;0;0;0;1;0
3645;2;Cleric Powerups only 3;10401;0;0.9018492;0;0;0;30;37;0;0.2702703;46;171;0;0;15;95;0;0.6315789;0;2;0;0;0;1;0;0;0;0;0;0;0
3646;2;Knight Powerups only 3;15800;0.808;1.604;0;0;0;30;50;0;0;10;125;0.808;0.904;87;150;0;0.7;0;0;0;1;0;0;0;0;0;0;0;0;0
3647;2;Balanced provider tier 3;17224;0;1.435685;0;0;0;66;98;0;0.2040816;22;145;0;0.8965517;39;194;0;0.3350515;0;0;1;0;0;0;0;1;0;0;1;0;0
3648;2;Random provider tier 3;35816;0;0.2233571;0;0;0;66;90;0;0;55;490;0;0.1755102;14;209;0;0.04784689;0;0;2;0;0;0;0;0;0;0;0;0;0
3649;2;Ranger Powerups only 4;13031;1;1.61703;1;0;0;174;59;1;1;10;125;0;0.32;15;101;0;0.2970297;4;0;0;0;0;1;0;0;0;0;1;0;0
3650;2;Cleric Powerups only 4;37108;0.2;1.37037;0;0;0;30;50;0.2;1;58;586;0;0;15;108;0;0.3703704;0;0;1;0;0;1;0;0;0;0;0;0;0
3651;2;Knight Powerups only 4;109000;1;1.408689;1;0;0;30;7;1;1;10;112;0;0.3571429;111;970;0;0.05154639;4;1;0;0;0;1;0;0;0;0;0;0;0
3652;2;Balanced provider tier 4;10392;1;1.35533;1;0;0;78;29;1;1;26;197;0;0.35533;47;64;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
3653;2;Random provider tier 4;13535;0;0.9281609;0;0;0;54;120;0;0.5833333;55;65;0;0;30;116;0;0.3448276;4;1;0;0;0;1;0;0;0;0;0;0;0
3654;2;No powerups;2420;3;3;1;1;1;30;26;1;1;10;71;1;1;15;62;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0
3655;2;Ranger Powerups only 1;10940;0;0.8695652;0;0;0;66;105;0;0;10;125;0;0;15;184;0;0.8695652;0;0;0;1;0;0;0;0;0;0;0;0;0
3656;2;Cleric Powerups only 1;4879;1;1.431453;1;0;0;30;33;1;1;22;127;0;0.1574803;15;73;0;0.2739726;4;0;0;0;0;1;0;1;0;0;0;0;0
3657;2;Knight Powerups only 1;13352;1;2.02961;1;0;0;30;3;1;1;10;125;0;0.64;39;308;0;0.3896104;0;0;1;0;0;1;0;0;0;0;0;0;0
3658;2;Balanced provider tier 1;12380;0.7142857;1.383675;0;0;0;42;70;0.7142857;1;14;165;0;0.3030303;23;310;0;0.08064516;0;1;1;0;0;0;0;1;0;0;0;0;0
3659;2;Random provider tier 1;8222;1.154762;2.37037;0;0;0;30;21;0.9047619;1;31;216;0;0.3703704;14;64;0.25;1;0;0;1;0;0;0;0;1;0;0;1;0;0
3660;2;Ranger Powerups only 2;12320;0;1.212174;0;0;0;102;95;0;0;10;125;0;0.56;15;92;0;0.6521739;4;1;1;0;0;0;0;0;0;0;0;0;0
3661;2;Cleric Powerups only 2;10415;1.652174;2;1;0;0;30;12;1;1;34;245;0;0;15;115;0.6521739;1;4;0;1;0;0;0;0;0;0;0;1;0;0
3662;2;Knight Powerups only 2;9502;0;0.9677419;0;0;0;30;50;0;0;10;19;0;0;63;124;0;0.9677419;4;0;1;0;0;0;0;1;0;0;0;0;0
3663;2;Balanced provider tier 2;11562;0;0.6451613;0;0;0;54;39;0;0;18;205;0;0;31;186;0;0.6451613;0;0;0;1;0;0;0;0;0;0;0;0;0
3664;2;Random provider tier 2;14566;0.2867647;1.040816;0;0;0;54;108;0;0;39;136;0.2867647;1;14;245;0;0.04081633;0;1;0;0;0;0;0;1;0;0;0;1;0
3665;2;Ranger Powerups only 3;12689;0.3333333;1.929231;0;0;0;138;78;0;0.7692308;10;125;0;0.16;15;45;0.3333333;1;0;0;0;0;0;1;0;0;0;0;2;0;0
3666;2;Cleric Powerups only 3;26780;1;1.263093;1;0;0;30;24;1;1;46;485;0;0.1030928;15;250;0;0.16;0;0;0;0;0;1;0;0;1;0;0;0;0
3667;2;Knight Powerups only 3;50898;1;1.388137;1;0;0;30;50;1;1;10;33;0;0.3030303;87;564;0;0.08510638;4;1;0;0;0;0;0;0;1;0;0;0;0
3668;2;Balanced provider tier 3;23700;0;0.03953489;0;0;0;66;83;0;0;22;66;0;0;39;430;0;0.03953489;0;2;0;0;0;1;0;0;0;0;0;0;0
3669;2;Random provider tier 3;18720;0;0.2041643;0;0;0;90;122;0;0.1639344;39;136;0;0;14;174;0;0.04022989;0;1;0;0;0;1;0;1;0;0;0;0;0
3670;2;Ranger Powerups only 4;7027;0;1.069222;0;0;0;174;33;0;0.6060606;10;73;0;0.2739726;15;37;0;0.1891892;0;1;0;0;0;1;0;0;0;0;1;0;0
3671;2;Cleric Powerups only 4;39620;0;0.4479339;0;0;0;30;26;0;0;58;605;0;0.4479339;15;250;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
3672;2;Knight Powerups only 4;110340;0;0.625;0;0;0;30;48;0;0.625;10;123;0;0;111;970;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0
3673;2;Balanced provider tier 4;10637;0.6666667;1.294118;0;0;0;78;42;0.6666667;1;26;68;0;0.2941177;47;119;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
3674;2;Random provider tier 4;23010;0;0.9692308;0;0;0;90;104;0;0.7692308;39;250;0;0;26;150;0;0.2;0;0;1;0;0;0;0;1;0;0;1;0;0
3675;2;No powerups;5610;2;2.364486;1;1;0;30;50;1;1;10;90;1;1;15;214;0;0.364486;0;0;0;0;0;1;0;0;0;0;0;1;0
3676;2;Ranger Powerups only 1;6744;1;2;1;0;0;66;34;1;1;10;75;0;1;15;250;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0
3677;2;Cleric Powerups only 1;4549;0.2204724;1.195639;0;0;0;30;39;0;0.3846154;22;67;0;0;15;127;0.2204724;0.8110236;4;1;0;0;0;0;0;0;0;0;0;1;0
3678;2;Knight Powerups only 1;18530;1;2.001789;1;0;0;30;50;1;1;10;26;0;0.7692308;39;430;0;0.2325581;4;0;0;0;0;1;0;0;0;0;1;0;0
3679;2;Balanced provider tier 1;5900;3;3;1;1;1;42;59;1;1;14;21;1;1;23;136;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0
3680;2;Random provider tier 1;5907;0.3953488;1;0;0;0;54;43;0.3953488;1;15;85;0;0;14;165;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0
3681;2;Ranger Powerups only 2;11696;1;1;1;0;0;102;73;1;1;10;125;0;0;15;200;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
3682;2;Cleric Powerups only 2;16790;1;1.29589;1;0;0;30;21;1;1;34;365;0;0.09589041;15;250;0;0.2;0;2;0;0;0;0;0;1;0;0;1;0;0
3683;2;Knight Powerups only 2;39810;2;2.245902;1;1;0;30;29;1;1;10;51;1;1;63;610;0;0.2459016;0;0;1;0;0;0;0;0;0;0;0;1;0
3684;2;Balanced provider tier 2;15862;1;1.528345;1;0;0;54;13;1;1;18;205;0;0.4878049;31;370;0;0.04054054;4;1;0;0;0;1;0;0;0;0;0;0;0
3685;2;Random provider tier 2;10071;0;1.669352;0;0;0;78;44;0;0.9090909;23;201;0;0.4477612;14;144;0;0.3125;0;1;1;0;0;0;0;0;0;0;1;0;0
3686;2;Ranger Powerups only 3;18402;0.2280702;1.662393;0;0;0;138;114;0.2280702;1;10;78;0;0.3846154;15;126;0;0.2777778;0;0;1;0;0;0;0;0;0;0;0;1;0
3687;2;Cleric Powerups only 3;26450;1;1.816082;1;0;0;30;13;1;1;46;485;0;0.5360824;15;250;0;0.28;4;0;0;0;0;0;0;1;1;0;0;0;0
3688;2;Knight Powerups only 3;55149;0;0;0;0;0;30;14;0;0;10;105;0;0;87;617;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0
3689;2;Balanced provider tier 3;14620;0;0.6009427;0;0;0;66;76;0;0.5263158;22;199;0;0;39;134;0;0.07462686;0;1;0;0;0;1;0;1;0;0;0;0;0
3690;2;Random provider tier 3;34840;1;1.227766;1;0;0;54;42;1;1;55;550;0;0.07272727;18;129;0;0.1550388;0;0;0;0;0;1;0;0;0;0;2;0;0
3691;2;Ranger Powerups only 4;50026;0.5;1.319149;0;0;0;174;269;0;0;10;40;0.5;1;15;188;0;0.3191489;0;0;0;1;0;0;0;0;0;0;0;0;0
3692;2;Cleric Powerups only 4;25890;0.5789474;1.178571;0;0;0;30;38;0.5789474;1;58;405;0;0;15;84;0;0.1785714;0;2;0;0;0;1;0;0;0;0;0;0;0
3693;2;Knight Powerups only 4;51425;1;1.425532;1;0;0;30;15;1;1;10;47;0;0.4255319;111;455;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0
3694;2;Balanced provider tier 4;24944;0.6470588;1.043103;0;0;0;78;85;0.6470588;1;26;285;0;0;47;232;0;0.04310345;0;1;0;0;0;0;0;1;0;0;0;1;0
3695;2;Random provider tier 4;17972;1;1.505319;1;0;0;78;40;1;1;47;212;0;0;26;188;0;0.5053192;0;0;0;0;0;0;0;0;0;0;0;2;0
3696;2;No powerups;4455;3;3;1;1;1;30;8;1;1;10;51;1;1;15;247;1;1;4;1;0;0;0;1;0;0;0;0;0;0;0
3697;2;Ranger Powerups only 1;2678;3;3;1;1;1;66;18;1;1;10;11;1;1;15;92;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0
3698;2;Cleric Powerups only 1;7494;2.48;3;1;1;0;30;50;1;1;22;102;1;1;15;250;0.48;1;0;1;0;0;0;0;0;0;1;0;1;0;0
3699;2;Knight Powerups only 1;7332;0;0.5171875;0;0;0;30;50;0;0.4;10;84;0;0;39;128;0;0.1171875;0;1;0;0;0;1;0;1;0;0;0;0;0
3700;2;Balanced provider tier 1;4467;2.530612;3;1;0;1;42;37;1;1;14;98;0.5306122;1;23;67;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0
3701;2;Random provider tier 1;5376;0.294599;2;0;0;0;42;65;0.2307692;1;15;120;0;0;18;47;0.06382979;1;8;0;0;0;0;1;0;0;0;0;0;0;0
3702;2;Ranger Powerups only 2;10467;0;1.417045;0;0;0;102;56;0;0.1785714;10;108;0;0.462963;15;245;0;0.7755102;8;0;1;0;0;0;0;0;0;0;0;0;0
3703;2;Cleric Powerups only 2;13355;1.207547;2.273973;1;0;0;30;5;1;1;34;365;0;0.2739726;15;53;0.2075472;1;0;0;1;0;0;1;0;0;0;0;0;0;0
3704;2;Knight Powerups only 2;20417;2;2.376176;1;1;0;30;5;1;1;10;17;1;1;63;319;0;0.3761756;4;0;0;0;0;0;0;0;1;0;1;0;0
3705;2;Balanced provider tier 2;16474;0.8181818;1;0;0;0;54;66;0.8181818;1;18;80;0;0;31;370;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
3706;2;Random provider tier 2;15054;0.5;1.12931;0;0;0;42;40;0.5;1;47;250;0;0;14;116;0;0.1293103;8;0;0;0;0;1;0;0;0;0;0;0;0
3707;2;Ranger Powerups only 3;34710;0;1.028068;0;0;0;138;230;0;0.5217391;10;60;0;0;15;158;0;0.5063291;0;0;0;0;0;1;0;0;0;0;2;0;0
3708;2;Cleric Powerups only 3;27035;0;1.061232;0;0;0;30;50;0;0.4;46;485;0;0.1030928;15;215;0;0.5581396;0;0;1;0;0;0;0;1;0;0;1;0;0
3709;2;Knight Powerups only 3;39910;0;0.4314191;0;0;0;30;49;0;0.4081633;10;103;0;0;87;430;0;0.02325581;0;1;0;0;0;1;0;1;0;0;0;0;0
3710;2;Balanced provider tier 3;23700;0;0.8139535;0;0;0;66;81;0;0;22;72;0;0;39;430;0;0.8139535;0;0;0;1;0;0;0;0;0;0;0;0;0
3711;2;Random provider tier 3;20678;1.162791;2;0;0;1;54;43;0.1627907;1;47;384;0;0;22;14;1;1;8;0;0;0;0;1;0;0;0;0;0;0;0
3712;2;Ranger Powerups only 4;55280;0;1.343526;0;0;0;174;290;0;0.2758621;10;107;0;0.7476636;15;250;0;0.32;0;0;0;0;0;0;0;1;0;0;3;0;0
3713;2;Cleric Powerups only 4;7150;1;2.447273;1;0;0;30;7;1;1;58;55;0;0.7272727;15;250;0;0.72;0;0;1;0;0;1;0;0;0;0;0;0;0
3714;2;Knight Powerups only 4;32804;0.4473684;1.127737;0;0;0;30;38;0.4473684;1;10;125;0;0;111;274;0;0.1277372;4;1;0;0;0;1;0;0;0;0;0;0;0
3715;2;Balanced provider tier 4;27617;1;1;1;0;0;78;9;1;1;26;285;0;0;47;415;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3716;2;Random provider tier 4;29607;0;0.530013;0;0;0;78;118;0;0.5084746;63;231;0;0;18;325;0;0.02153846;0;1;0;0;0;1;0;1;0;0;0;0;0
3717;2;No powerups;5320;3;3;1;1;1;30;50;1;1;10;7;1;1;15;250;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0
3718;2;Ranger Powerups only 1;6276;1;1.196;1;0;0;66;31;1;1;10;48;0;0;15;250;0;0.196;0;1;0;0;0;1;0;1;0;0;0;0;0
3719;2;Cleric Powerups only 1;8578;1;1.731707;0;1;0;30;50;0;0;22;154;1;1;15;246;0;0.7317073;0;0;0;1;0;0;0;0;0;0;0;0;0
3720;2;Knight Powerups only 1;5843;1.940171;2;1;0;0;30;25;1;1;10;53;0;0;39;117;0.9401709;1;0;0;0;0;0;1;0;0;0;0;0;1;0
3721;2;Balanced provider tier 1;8685;0.7676768;1.253165;0;0;0;42;44;0;0;14;99;0.7676768;1;23;237;0;0.2531646;0;0;1;0;0;0;0;0;0;0;0;1;0
3722;2;Random provider tier 1;10932;1;1.9023;1;0;0;42;4;1;1;23;370;0;0.4054054;14;161;0;0.4968944;4;0;0;0;0;1;0;1;0;0;0;0;0
3723;2;Ranger Powerups only 2;13928;0.9101124;1.625455;0;0;0;102;89;0.9101124;1;10;110;0;0.5454546;15;250;0;0.08;0;0;0;0;0;0;0;0;1;0;2;0;0
3724;2;Cleric Powerups only 2;14930;0;1.402941;0;0;0;30;50;0;0.8;34;365;0;0;15;68;0;0.6029412;0;1;0;0;0;1;0;0;0;0;1;0;0
3725;2;Knight Powerups only 2;40040;0;0.1639344;0;0;0;30;12;0;0;10;125;0;0;63;610;0;0.1639344;0;0;0;1;0;0;0;0;0;0;0;0;0
3726;2;Balanced provider tier 2;9139;1.222222;2.097561;0;0;1;54;90;0.2222222;1;18;205;0;0.09756097;31;19;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0
3727;2;Random provider tier 2;19632;0;1.326028;0;0;0;42;54;0;0.5555556;39;430;0;0.4674419;18;33;0;0.3030303;0;1;0;0;0;0;0;1;0;0;0;1;0
3728;2;Ranger Powerups only 3;27005;0;0.5818182;0;0;0;138;165;0;0.5818182;10;74;0;0;15;233;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
3729;2;Cleric Powerups only 3;26824;0.2962963;1.14;0;0;0;30;27;0.2962963;1;46;484;0;0;15;250;0;0.14;0;0;1;0;0;1;0;0;0;0;0;0;0
3730;2;Knight Powerups only 3;42719;0;0.7901499;0;0;0;30;28;0;0;10;125;0;0;87;467;0;0.7901499;0;0;0;0;0;0;0;0;0;0;0;0;1
3731;2;Balanced provider tier 3;10934;0;0.2343889;0;0;0;66;26;0;0;22;146;0;0.1369863;39;154;0;0.09740259;0;1;0;0;0;0;0;0;1;0;1;0;0
3732;2;Random provider tier 3;12277;0;1.490542;0;0;0;78;65;0;0.7692308;47;117;0;0;14;122;0;0.7213115;4;1;0;0;0;0;0;0;1;0;0;0;0
3733;2;Ranger Powerups only 4;42259;1;1;0;0;1;174;236;0;0;10;49;0;0;15;47;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
3734;2;Cleric Powerups only 4;14655;1.1;2;0;1;0;30;50;0.1;1;58;210;1;1;15;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3735;2;Knight Powerups only 4;100232;0;0.1008969;0;0;0;30;7;0;0;10;101;0;0;111;892;0;0.1008969;0;0;1;0;0;1;0;0;0;0;0;0;0
3736;2;Balanced provider tier 4;14908;0.9354839;1.291262;0;0;0;78;62;0.9354839;1;26;15;0;0;47;206;0;0.2912621;4;0;0;0;0;1;0;0;0;0;1;0;0
